sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,errors
NS14A2IN224P,,Default,simple,"Default,Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER (Core i5 - 8th Gen / 8GB RAM / 512GB SSD / 14-inch FHD / Windows 10 Home) NS14A2IN224P Thin and Light (Iris on Ruby, 1.46Kg)","AVITA cuts through the noise with its ultra-slim and light-weight lifestyle Laptops - LIBER New Generation, Packed with 8th Gen Intel Core processors and DDR4 memory technology,prepare yourselves to accomplish the most complex tasks without breaking a sweat. With lightning fast SSD, everything happens at the blink of an eye. Now binge-watch all of your favourite shows on a Dazzling Full HD Bezel-Less Display that makes every moment spent on this laptop a beautiful effortless experience to remember. A handsomely backlit keyboard on the LIBER New Generation  is all you require to achieve a smooth workflow even in challenging enviroments. Along with a seamless battery backup of up to 10 hours*, Liber is the one you can rely on. A large trackpad with diamond cut bevelling allows easy gesture controls. Powered by Windows 10 Home with support for Windows Hello which supplements facial recognition and fingerprint reading, LIBER New Generation takes security to another level.<hr/><table><tr><th>Model : </th><td>AVITA LIBER </td><th> SKU : </th><td>NS14A2IN224P</td></tr><tr><th>Batteries
 : </th><td>1 Lithium Polymer batteries required. (included)</td><th> Memory Size : </th><td>8 GB RAM</td></tr><tr><th>Memory Technology : </th><td>DDR3</td><th>Item Weight :</th><td>1.37 Kg</td></tr><tr><th>Hard Disk Technology :</th><td>SSD</td><th>Hard Disk Size :</th><td>512GB</td></tr><tr><th>Display Type :</th><td>LCD</td><th>Display Resoulation : </th><td>1920x1080</td></tr><tr><th>Ports : </th><td>Bluetooth v4.0 | WIFI 802.11 ac | USB 3.0 x 2, USB 3.0 Type- C ( Display out & Charging) x 1, MicroSD card slot x 1, 3.5mm Headphone/Mic-in Combo Jack x 1, Mini HDMI x 1</td><th>Connectivity Type : </th><td>Wireless, USB, HDMI, Audio, Ethernet, Microphone</td></tr><tr><th>Wifi :</th><td>IEEE 802.11 b/g/n/ac </td><th>Integrated Camera :</th><td>HD 720p (Standard)</td></tr><tr><th>Bluetooth : </th><td>Bluetooth 4.2 </td><th>Keyboard Type : </th><td>Island-type Keyboard (with Backlit) </td></tr><tr><th>Color Pattern : </th><td>Iris on Ruby</td></tr></table>","<table><tr><th>Processor : </th><td>Core i5 - 7th Gen </td></tr><tr><th>Operating System : </th><td> Windows 10 Home</td><th>Display : </th><td> 13.3 -inch FHD </td></tr><tr><th>Memory & Storage : </th><td> 8GB RAM | 512GB SSD </td><th>Design & Battery : </th><td>Upto 10 hours | Li-ion Battery</td></tr><tr><th>Keyboard :</th><td>Island-type Keyboard (with Backlit)</td><th>Security :</th><td>Powered by Windows Hello</td></tr><tr><th>Warranty :</th><td>18 + 6 Months Warranty Upon Online Product Registration</td></tr></table>",,1,"Taxable Goods","Catalog, Search",76990,69990,8/6/2019,,avita-liber-core-i5-8th-gen-8gb-ram-512gb-ssd-14-inch-fhd-windows-10-home-ns14a2in224p-thin-and-light-iris-on-ruby-1-46kg,,,,/m/a/main_26_2.jpg,,/m/a/main_26_2.jpg,,/m/a/main_26_2.jpg,,/m/a/main_26_2.jpg,,"6/25/19, 3:43 PM","6/26/19, 5:22 PM",8/6/2019,,"Block after Info Column",,,,No,,8/6/2019,,,,,"Use config",,featured=Yes,10,0,1,0,0,1,1,0,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/m/a/main_26_2.jpg,/p/t/pto1_25_2.jpg,/p/t/pto2_16_21.jpg,/p/t/pto3_17_22.jpg,/p/t/pto4_23_3.jpg,/p/t/pto5_27_2.jpg,/p/t/pto6_13_2.jpg",",,,,,,",,,,,,,,,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
NS14A2IN225P,,Default,simple,"Default,Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER (Core i5 - 8th Gen / 8GB RAM / 512GB SSD / 14-inch FHD / Windows 10 Home) NS14A2IN225P Thin and Light (Matt Black, 1.46Kg)","AVITA cuts through the noise with its ultra-slim and light-weight lifestyle Laptops - LIBER New Generation, Packed with 8th Gen Intel Core processors and DDR4 memory technology,prepare yourselves to accomplish the most complex tasks without breaking a sweat. With lightning fast SSD, everything happens at the blink of an eye. Now binge-watch all of your favourite shows on a Dazzling Full HD Bezel-Less Display that makes every moment spent on this laptop a beautiful effortless experience to remember. A handsomely backlit keyboard on the LIBER New Generation  is all you require to achieve a smooth workflow even in challenging enviroments. Along with a seamless battery backup of up to 10 hours*, Liber is the one you can rely on. A large trackpad with diamond cut bevelling allows easy gesture controls. Powered by Windows 10 Home with support for Windows Hello which supplements facial recognition and fingerprint reading, LIBER New Generation takes security to another level.<hr/><table><tr><th>Model : </th><td>AVITA LIBER </td><th> SKU : </th><td>NS14A2IN225P</td></tr><tr><th>Batteries
 : </th><td>1 Lithium Polymer batteries required. (included)</td><th> Memory Size : </th><td>8 GB RAM</td></tr><tr><th>Memory Technology : </th><td>DDR3</td><th>Item Weight :</th><td>1.37 Kg</td></tr><tr><th>Hard Disk Technology :</th><td>SSD</td><th>Hard Disk Size :</th><td>512GB</td></tr><tr><th>Display Type :</th><td>LCD</td><th>Display Resoulation : </th><td>1920x1080</td></tr><tr><th>Ports : </th><td>Bluetooth v4.0 | WIFI 802.11 ac | USB 3.0 x 2, USB 3.0 Type- C ( Display out & Charging) x 1, MicroSD card slot x 1, 3.5mm Headphone/Mic-in Combo Jack x 1, Mini HDMI x 1</td><th>Connectivity Type : </th><td>Wireless, USB, HDMI, Audio, Ethernet, Microphone</td></tr><tr><th>Wifi :</th><td>IEEE 802.11 b/g/n/ac </td><th>Integrated Camera :</th><td>HD 720p (Standard)</td></tr><tr><th>Bluetooth : </th><td>Bluetooth 4.2 </td><th>Keyboard Type : </th><td>Island-type Keyboard (with Backlit) </td></tr><tr><th>Color Pattern : </th><td>Matt Black</td></tr></table>","<table><tr><th>Processor : </th><td>Core i5 - 7th Gen </td></tr><tr><th>Operating System : </th><td> Windows 10 Home</td><th>Display : </th><td> 13.3 -inch FHD </td></tr><tr><th>Memory & Storage : </th><td> 8GB RAM | 512GB SSD </td><th>Design & Battery : </th><td>Upto 10 hours | Li-ion Battery</td></tr><tr><th>Keyboard :</th><td>Island-type Keyboard (with Backlit)</td><th>Security :</th><td>Powered by Windows Hello</td></tr><tr><th>Warranty :</th><td>18 + 6 Months Warranty Upon Online Product Registration</td></tr></table>",,1,"Taxable Goods","Catalog, Search",76990,69990,8/5/2019,,avita-liber-core-i5-8th-gen-8gb-ram-512gb-ssd-14-inch-fhd-windows-10-home-ns14a2in225p-thin-and-light-matt-black-1-46kg,,,,/m/a/main_15_3.jpg,,/m/a/main_15_3.jpg,,/m/a/main_15_3.jpg,,/m/a/main_15_3.jpg,,"6/25/19, 3:43 PM","6/26/19, 5:22 PM",8/5/2019,,"Block after Info Column",,,,No,,8/5/2019,,,,,"Use config",,featured=Yes,10,0,1,0,0,1,1,0,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/m/a/main_15_3.jpg,/p/t/pto1_14_3.jpg,/p/t/pto2_14_3.jpg,/p/t/pto3_15_3.jpg,/p/t/pto4_17_2.jpg,/p/t/pto5_20_2.jpg,/p/t/pto6_9_3.jpg,/p/t/pto7_7_2.jpg,/p/t/pto8_10_1.jpg",",,,,,,,,",,,,,,,,,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
NS14A2IN226P,,Default,simple,"Default,Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER (Core i5 - 8th Gen / 8GB RAM / 512GB SSD / 14-inch FHD / Windows 10 Home) NS14A2IN226P Thin and Light (Ornament on Gold, 1.46Kg)","AVITA cuts through the noise with its ultra-slim and light-weight lifestyle Laptops - LIBER New Generation, Packed with 8th Gen Intel Core processors and DDR4 memory technology,prepare yourselves to accomplish the most complex tasks without breaking a sweat. With lightning fast SSD, everything happens at the blink of an eye. Now binge-watch all of your favourite shows on a Dazzling Full HD Bezel-Less Display that makes every moment spent on this laptop a beautiful effortless experience to remember. A handsomely backlit keyboard on the LIBER New Generation  is all you require to achieve a smooth workflow even in challenging enviroments. Along with a seamless battery backup of up to 10 hours*, Liber is the one you can rely on. A large trackpad with diamond cut bevelling allows easy gesture controls. Powered by Windows 10 Home with support for Windows Hello which supplements facial recognition and fingerprint reading, LIBER New Generation takes security to another level.<hr/><table><tr><th>Model : </th><td>AVITA LIBER </td><th> SKU : </th><td>NS14A2IN226P</td></tr><tr><th>Batteries
 : </th><td>1 Lithium Polymer batteries required. (included)</td><th> Memory Size : </th><td>8 GB RAM</td></tr><tr><th>Memory Technology : </th><td>DDR3</td><th>Item Weight :</th><td>1.37 Kg</td></tr><tr><th>Hard Disk Technology :</th><td>SSD</td><th>Hard Disk Size :</th><td>512GB</td></tr><tr><th>Display Type :</th><td>LCD</td><th>Display Resoulation : </th><td>1920x1080</td></tr><tr><th>Ports : </th><td>Bluetooth v4.0 | WIFI 802.11 ac | USB 3.0 x 2, USB 3.0 Type- C ( Display out & Charging) x 1, MicroSD card slot x 1, 3.5mm Headphone/Mic-in Combo Jack x 1, Mini HDMI x 1</td><th>Connectivity Type : </th><td>Wireless, USB, HDMI, Audio, Ethernet, Microphone</td></tr><tr><th>Wifi :</th><td>IEEE 802.11 b/g/n/ac </td><th>Integrated Camera :</th><td>HD 720p (Standard)</td></tr><tr><th>Bluetooth : </th><td>Bluetooth 4.2 </td><th>Keyboard Type : </th><td>Island-type Keyboard (with Backlit) </td></tr><tr><th>Color Pattern : </th><td>Ornament on Gold</td></tr></table>","<table><tr><th>Processor : </th><td>Core i5 - 7th Gen </td></tr><tr><th>Operating System : </th><td> Windows 10 Home</td><th>Display : </th><td> 13.3 -inch FHD </td></tr><tr><th>Memory & Storage : </th><td> 8GB RAM | 512GB SSD </td><th>Design & Battery : </th><td>Upto 10 hours | Li-ion Battery</td></tr><tr><th>Keyboard :</th><td>Island-type Keyboard (with Backlit)</td><th>Security :</th><td>Powered by Windows Hello</td></tr><tr><th>Warranty :</th><td>18 + 6 Months Warranty Upon Online Product Registration</td></tr></table>",,1,"Taxable Goods","Catalog, Search",76990,69990,8/6/2019,,avita-liber-core-i5-8th-gen-8gb-ram-512gb-ssd-14-inch-fhd-windows-10-home-ns14a2in226p-thin-and-light-ornament-on-gold-1-46kg,,,,/m/a/main_28_1.jpg,,/m/a/main_28_1.jpg,,/m/a/main_28_1.jpg,,/m/a/main_28_1.jpg,,"6/25/19, 3:43 PM","6/26/19, 5:22 PM",8/6/2019,,"Block after Info Column",,,,No,,8/6/2019,,,,,"Use config",,featured=Yes,10,0,1,0,0,1,1,0,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/m/a/main_28_1.jpg,/p/t/pto1_27_1.jpg,/p/t/pto2_27_1.jpg,/p/t/pto3_28_1.jpg,/p/t/pto4_29_1.jpg,/p/t/pto5_23_32.jpg,/p/t/pto6_10_22.jpg",",,,,,,",,,,,,,,,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
NS14A2IN227P,,Default,simple,"Default,Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER (Core i5 - 8th Gen / 8GB RAM / 512GB SSD / 14-inch FHD / Windows 10 Home) NS14A2IN227P Thin and Light (Paisley on Lilac, 1.46Kg)","AVITA cuts through the noise with its ultra-slim and light-weight lifestyle Laptops - LIBER New Generation, Packed with 8th Gen Intel Core processors and DDR4 memory technology,prepare yourselves to accomplish the most complex tasks without breaking a sweat. With lightning fast SSD, everything happens at the blink of an eye. Now binge-watch all of your favourite shows on a Dazzling Full HD Bezel-Less Display that makes every moment spent on this laptop a beautiful effortless experience to remember. A handsomely backlit keyboard on the LIBER New Generation  is all you require to achieve a smooth workflow even in challenging enviroments. Along with a seamless battery backup of up to 10 hours*, Liber is the one you can rely on. A large trackpad with diamond cut bevelling allows easy gesture controls. Powered by Windows 10 Home with support for Windows Hello which supplements facial recognition and fingerprint reading, LIBER New Generation takes security to another level.<hr/><table><tr><th>Model : </th><td>AVITA LIBER </td><th> SKU : </th><td>NS14A2IN227P</td></tr><tr><th>Batteries
 : </th><td>1 Lithium Polymer batteries required. (included)</td><th> Memory Size : </th><td>8 GB RAM</td></tr><tr><th>Memory Technology : </th><td>DDR3</td><th>Item Weight :</th><td>1.37 Kg</td></tr><tr><th>Hard Disk Technology :</th><td>SSD</td><th>Hard Disk Size :</th><td>512GB</td></tr><tr><th>Display Type :</th><td>LCD</td><th>Display Resoulation : </th><td>1920x1080</td></tr><tr><th>Ports : </th><td>Bluetooth v4.0 | WIFI 802.11 ac | USB 3.0 x 2, USB 3.0 Type- C ( Display out & Charging) x 1, MicroSD card slot x 1, 3.5mm Headphone/Mic-in Combo Jack x 1, Mini HDMI x 1</td><th>Connectivity Type : </th><td>Wireless, USB, HDMI, Audio, Ethernet, Microphone</td></tr><tr><th>Wifi :</th><td>IEEE 802.11 b/g/n/ac </td><th>Integrated Camera :</th><td>HD 720p (Standard)</td></tr><tr><th>Bluetooth : </th><td>Bluetooth 4.2 </td><th>Keyboard Type : </th><td>Island-type Keyboard (with Backlit) </td></tr><tr><th>Color Pattern : </th><td>Paisley on Lilac</td></tr></table>","<table><tr><th>Processor : </th><td>Core i5 - 7th Gen </td></tr><tr><th>Operating System : </th><td> Windows 10 Home</td><th>Display : </th><td> 13.3 -inch FHD </td></tr><tr><th>Memory & Storage : </th><td> 8GB RAM | 512GB SSD </td><th>Design & Battery : </th><td>Upto 10 hours | Li-ion Battery</td></tr><tr><th>Keyboard :</th><td>Island-type Keyboard (with Backlit)</td><th>Security :</th><td>Powered by Windows Hello</td></tr><tr><th>Warranty :</th><td>18 + 6 Months Warranty Upon Online Product Registration</td></tr></table>",,1,"Taxable Goods","Catalog, Search",76990,69990,8/6/2019,,avita-liber-core-i5-8th-gen-8gb-ram-512gb-ssd-14-inch-fhd-windows-10-home-ns14a2in227p-thin-and-light-paisley-on-lilac-1-46kg,,,,/m/a/main_15_41.jpg,,/m/a/main_15_41.jpg,,/m/a/main_15_41.jpg,,/m/a/main_15_41.jpg,,"6/25/19, 3:43 PM","6/26/19, 5:22 PM",8/6/2019,,"Block after Info Column",,,,No,,8/6/2019,,,,,"Use config",,featured=Yes,10,0,1,0,0,1,1,0,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/m/a/main_15_41.jpg,/p/t/pto1_14_34.jpg,/p/t/pto2_16_33.jpg,/p/t/pto3_17_34.jpg,/p/t/pto4_20_32.jpg,/p/t/pto5_23_35.jpg,/p/t/pto6_10_25.jpg",",,,,,,",,,,,,,,,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
NS14A2IN228P,,Default,simple,"Default,Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER (Core i5 - 8th Gen / 8GB RAM / 512GB SSD / 14-inch FHD / Windows 10 Home) NS14A2IN228P Thin and Light (Pearl White, 1.46Kg)","AVITA cuts through the noise with its ultra-slim and light-weight lifestyle Laptops - LIBER New Generation, Packed with 8th Gen Intel Core processors and DDR4 memory technology,prepare yourselves to accomplish the most complex tasks without breaking a sweat. With lightning fast SSD, everything happens at the blink of an eye. Now binge-watch all of your favourite shows on a Dazzling Full HD Bezel-Less Display that makes every moment spent on this laptop a beautiful effortless experience to remember. A handsomely backlit keyboard on the LIBER New Generation  is all you require to achieve a smooth workflow even in challenging enviroments. Along with a seamless battery backup of up to 10 hours*, Liber is the one you can rely on. A large trackpad with diamond cut bevelling allows easy gesture controls. Powered by Windows 10 Home with support for Windows Hello which supplements facial recognition and fingerprint reading, LIBER New Generation takes security to another level.<hr/><table><tr><th>Model : </th><td>AVITA LIBER </td><th> SKU : </th><td>NS14A2IN228P</td></tr><tr><th>Batteries
 : </th><td>1 Lithium Polymer batteries required. (included)</td><th> Memory Size : </th><td>8 GB RAM</td></tr><tr><th>Memory Technology : </th><td>DDR3</td><th>Item Weight :</th><td>1.37 Kg</td></tr><tr><th>Hard Disk Technology :</th><td>SSD</td><th>Hard Disk Size :</th><td>512GB</td></tr><tr><th>Display Type :</th><td>LCD</td><th>Display Resoulation : </th><td>1920x1080</td></tr><tr><th>Ports : </th><td>Bluetooth v4.0 | WIFI 802.11 ac | USB 3.0 x 2, USB 3.0 Type- C ( Display out & Charging) x 1, MicroSD card slot x 1, 3.5mm Headphone/Mic-in Combo Jack x 1, Mini HDMI x 1</td><th>Connectivity Type : </th><td>Wireless, USB, HDMI, Audio, Ethernet, Microphone</td></tr><tr><th>Wifi :</th><td>IEEE 802.11 b/g/n/ac </td><th>Integrated Camera :</th><td>HD 720p (Standard)</td></tr><tr><th>Bluetooth : </th><td>Bluetooth 4.2 </td><th>Keyboard Type : </th><td>Island-type Keyboard (with Backlit) </td></tr><tr><th>Color Pattern : </th><td>Pearl White</td></tr></table>","<table><tr><th>Processor : </th><td>Core i5 - 7th Gen </td></tr><tr><th>Operating System : </th><td> Windows 10 Home</td><th>Display : </th><td> 13.3 -inch FHD </td></tr><tr><th>Memory & Storage : </th><td> 8GB RAM | 512GB SSD </td><th>Design & Battery : </th><td>Upto 10 hours | Li-ion Battery</td></tr><tr><th>Keyboard :</th><td>Island-type Keyboard (with Backlit)</td><th>Security :</th><td>Powered by Windows Hello</td></tr><tr><th>Warranty :</th><td>18 + 6 Months Warranty Upon Online Product Registration</td></tr></table>",,1,"Taxable Goods","Catalog, Search",76990,69990,8/5/2019,,avita-liber-core-i5-8th-gen-8gb-ram-512gb-ssd-14-inch-fhd-windows-10-home-ns14a2in228p-thin-and-light-pearl-white-1-46kg,,,,/m/a/main_8_2.jpg,,/m/a/main_8_2.jpg,,/m/a/main_8_2.jpg,,/m/a/main_8_2.jpg,,"6/25/19, 3:43 PM","6/26/19, 5:22 PM",8/5/2019,,"Block after Info Column",,,,No,,8/5/2019,,,,,"Use config",,featured=Yes,10,0,1,0,0,1,1,0,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/m/a/main_8_2.jpg,/p/t/pto1_7_2.jpg,/p/t/pto2_7_2.jpg,/p/t/pto3_8_2.jpg,/p/t/pto4_7_9.jpg,/p/t/pto5_10_6.jpg,/p/t/pto6_5_6.jpg,/p/t/pto7_3_4.jpg,/p/t/pto8_4_4.jpg",",,,,,,,,",,,,,,,,,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
NS14A2IN229P,,Default,simple,"Default,Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER (Core i5 - 8th Gen / 8GB RAM / 512GB SSD / 14-inch FHD / Windows 10 Home) NS14A2IN229P Thin and Light (Shamrock Green, 1.46Kg)","AVITA cuts through the noise with its ultra-slim and light-weight lifestyle Laptops - LIBER New Generation, Packed with 8th Gen Intel Core processors and DDR4 memory technology,prepare yourselves to accomplish the most complex tasks without breaking a sweat. With lightning fast SSD, everything happens at the blink of an eye. Now binge-watch all of your favourite shows on a Dazzling Full HD Bezel-Less Display that makes every moment spent on this laptop a beautiful effortless experience to remember. A handsomely backlit keyboard on the LIBER New Generation  is all you require to achieve a smooth workflow even in challenging enviroments. Along with a seamless battery backup of up to 10 hours*, Liber is the one you can rely on. A large trackpad with diamond cut bevelling allows easy gesture controls. Powered by Windows 10 Home with support for Windows Hello which supplements facial recognition and fingerprint reading, LIBER New Generation takes security to another level.<hr/><table><tr><th>Model : </th><td>AVITA LIBER </td><th> SKU : </th><td>NS14A2IN229P</td></tr><tr><th>Batteries
 : </th><td>1 Lithium Polymer batteries required. (included)</td><th> Memory Size : </th><td>8 GB RAM</td></tr><tr><th>Memory Technology : </th><td>DDR3</td><th>Item Weight :</th><td>1.37 Kg</td></tr><tr><th>Hard Disk Technology :</th><td>SSD</td><th>Hard Disk Size :</th><td>512GB</td></tr><tr><th>Display Type :</th><td>LCD</td><th>Display Resoulation : </th><td>1920x1080</td></tr><tr><th>Ports : </th><td>Bluetooth v4.0 | WIFI 802.11 ac | USB 3.0 x 2, USB 3.0 Type- C ( Display out & Charging) x 1, MicroSD card slot x 1, 3.5mm Headphone/Mic-in Combo Jack x 1, Mini HDMI x 1</td><th>Connectivity Type : </th><td>Wireless, USB, HDMI, Audio, Ethernet, Microphone</td></tr><tr><th>Wifi :</th><td>IEEE 802.11 b/g/n/ac </td><th>Integrated Camera :</th><td>HD 720p (Standard)</td></tr><tr><th>Bluetooth : </th><td>Bluetooth 4.2 </td><th>Keyboard Type : </th><td>Island-type Keyboard (with Backlit) </td></tr><tr><th>Color Pattern : </th><td>Shamrock Green</td></tr></table>","<table><tr><th>Processor : </th><td>Core i5 - 7th Gen </td></tr><tr><th>Operating System : </th><td> Windows 10 Home</td><th>Display : </th><td> 13.3 -inch FHD </td></tr><tr><th>Memory & Storage : </th><td> 8GB RAM | 512GB SSD </td><th>Design & Battery : </th><td>Upto 10 hours | Li-ion Battery</td></tr><tr><th>Keyboard :</th><td>Island-type Keyboard (with Backlit)</td><th>Security :</th><td>Powered by Windows Hello</td></tr><tr><th>Warranty :</th><td>18 + 6 Months Warranty Upon Online Product Registration</td></tr></table>",,1,"Taxable Goods","Catalog, Search",76990,69990,8/6/2019,,avita-liber-core-i5-8th-gen-8gb-ram-512gb-ssd-14-inch-fhd-windows-10-home-ns14a2in229p-thin-and-light-shamrock-green-1-46kg,,,,/m/a/main_17_3.jpg,,/m/a/main_17_3.jpg,,/m/a/main_17_3.jpg,,/m/a/main_17_3.jpg,,"6/25/19, 3:43 PM","6/26/19, 5:22 PM",8/6/2019,,"Block after Info Column",,,,No,,8/6/2019,,,,,"Use config",,featured=Yes,10,0,1,0,0,1,1,0,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/m/a/main_17_3.jpg,/p/t/pto_2_1.jpg,/p/t/pto2_16_4.jpg,/p/t/pto3_17_3.jpg,/p/t/pto4_20_4.jpg,/p/t/pto5_23_3.jpg,/p/t/pto6_12_2.jpg,/p/t/pto7_10_2.jpg,/p/t/pto8_12_1.jpg",",,,,,,,,",,,,,,,,,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
NS14A2IN230P,,Default,simple,"Default,Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER (Core i5 - 8th Gen / 8GB RAM / 512GB SSD / 14-inch FHD / Windows 10 Home) NS14A2IN230P Thin and Light (Space Grey, 1.46Kg)","AVITA cuts through the noise with its ultra-slim and light-weight lifestyle Laptops - LIBER New Generation, Packed with 8th Gen Intel Core processors and DDR4 memory technology,prepare yourselves to accomplish the most complex tasks without breaking a sweat. With lightning fast SSD, everything happens at the blink of an eye. Now binge-watch all of your favourite shows on a Dazzling Full HD Bezel-Less Display that makes every moment spent on this laptop a beautiful effortless experience to remember. A handsomely backlit keyboard on the LIBER New Generation  is all you require to achieve a smooth workflow even in challenging enviroments. Along with a seamless battery backup of up to 10 hours*, Liber is the one you can rely on. A large trackpad with diamond cut bevelling allows easy gesture controls. Powered by Windows 10 Home with support for Windows Hello which supplements facial recognition and fingerprint reading, LIBER New Generation takes security to another level.<hr/><table><tr><th>Model : </th><td>AVITA LIBER </td><th> SKU : </th><td>NS14A2IN230P</td></tr><tr><th>Batteries
 : </th><td>1 Lithium Polymer batteries required. (included)</td><th> Memory Size : </th><td>8 GB RAM</td></tr><tr><th>Memory Technology : </th><td>DDR3</td><th>Item Weight :</th><td>1.37 Kg</td></tr><tr><th>Hard Disk Technology :</th><td>SSD</td><th>Hard Disk Size :</th><td>512GB</td></tr><tr><th>Display Type :</th><td>LCD</td><th>Display Resoulation : </th><td>1920x1080</td></tr><tr><th>Ports : </th><td>Bluetooth v4.0 | WIFI 802.11 ac | USB 3.0 x 2, USB 3.0 Type- C ( Display out & Charging) x 1, MicroSD card slot x 1, 3.5mm Headphone/Mic-in Combo Jack x 1, Mini HDMI x 1</td><th>Connectivity Type : </th><td>Wireless, USB, HDMI, Audio, Ethernet, Microphone</td></tr><tr><th>Wifi :</th><td>IEEE 802.11 b/g/n/ac </td><th>Integrated Camera :</th><td>HD 720p (Standard)</td></tr><tr><th>Bluetooth : </th><td>Bluetooth 4.2 </td><th>Keyboard Type : </th><td>Island-type Keyboard (with Backlit) </td></tr><tr><th>Color Pattern : </th><td>Space Grey</td></tr></table>","<table><tr><th>Processor : </th><td>Core i5 - 7th Gen </td></tr><tr><th>Operating System : </th><td> Windows 10 Home</td><th>Display : </th><td> 13.3 -inch FHD </td></tr><tr><th>Memory & Storage : </th><td> 8GB RAM | 512GB SSD </td><th>Design & Battery : </th><td>Upto 10 hours | Li-ion Battery</td></tr><tr><th>Keyboard :</th><td>Island-type Keyboard (with Backlit)</td><th>Security :</th><td>Powered by Windows Hello</td></tr><tr><th>Warranty :</th><td>18 + 6 Months Warranty Upon Online Product Registration</td></tr></table>",,1,"Taxable Goods","Catalog, Search",76990,69990,8/6/2019,,avita-liber-core-i5-8th-gen-8gb-ram-512gb-ssd-14-inch-fhd-windows-10-home-ns14a2in230p-thin-and-light-space-grey-1-46kg,,,,/m/a/main_15_16.jpg,,/m/a/main_15_16.jpg,,/m/a/main_15_16.jpg,,/m/a/main_15_16.jpg,,"6/25/19, 3:43 PM","6/26/19, 5:22 PM",8/6/2019,,"Block after Info Column",,,,No,,8/6/2019,,,,,"Use config",,featured=Yes,10,0,1,0,0,1,1,0,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/m/a/main_15_16.jpg,/p/t/pto1_14_15.jpg,/p/t/pto2_16_13.jpg,/p/t/pto3_17_12.jpg,/p/t/pto4_20_10.jpg,/p/t/pto5_23_12.jpg,/p/t/pto6_10_7.jpg,/p/t/pto7_8_8.jpg,/p/t/pto8_10_9.jpg",",,,,,,,,",,,,,,,,,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
